site_code,obs_year,parameter,obs_value,arable_prop,arable_prop_buff_100,arable_prop_buff_1000,arable_prop_buff_500,area,awc1_min,awc1_max,awc1_mean,awc1_std,bd1_min,bd1_max,bd1_mean,bd1_std,clay1_min,clay1_max,clay1_mean,clay1_std,dem_min,dem_max,dem_mean,dem_std,flowlength_min,flowlength_max,flowlength_mean,flowlength_std,forest_disturb_prop_buff_100,forest_disturb_prop_buff_1000,forest_disturb_prop_buff_500,forest_prop,grassland_prop,k1_min,k1_max,k1_mean,k1_std,limestone_prop,livestock_density,manure_dep_n,manure_dep_p,other_prop,pol_sen_drain_h_prop,pol_sen_drain_vh_prop,pol_sen_nat_h_prop,pol_sen_nat_vh_prop,precip_mean,rip_veg_drain_prop,rip_veg_nat_prop,rock1_min,rock1_max,rock1_mean,rock1_std,sand1_min,sand1_max,sand1_mean,sand1_std,silt1_min,silt1_max,silt1_mean,silt1_std,slope_min,slope_max,slope_mean,slope_std,snow_depth_mean,soc1_min,soc1_max,soc1_mean,soc1_std,stream_density,temp_max,temp_mean,temp_min,tri_min,tri_max,tri_mean,tri_std,twi_min,twi_max,twi_mean,twi_std,urban_prop,water_prop,wetland_prop
SJA9895000,2019,TN,3.7,0.561,0.098,0.368,0.28,40587025.0,0.182,0.209,0.195,0.003,0.421,1.446,1.243,0.161,0.0,70.0,14.387,5.106,102.229,143.626,122.271,5.815,0.0,529.034,44.017,44.758,0.0,0.0,0.0,0.333,0.031,5.09,645.68,21.467,61.446,1.0,0.047,22.302,10.156,0.025,0.0,0.0,0.195,0.032,757.803,0.0,0.56,0.0,85.0,8.491,9.361,15.0,100.0,66.905,8.714,0.0,50.0,18.708,5.243,0.0,36.343,1.474,2.14,8.629,1.366,29.414,3.611,2.927,0.0,28.489,6.603,-19.345,0.0,2.864,0.108,0.152,2.275,15.208,10.056,1.556,0.037,0.012,0.0
SJA9895000,2020,TN,2.425,0.561,0.098,0.368,0.28,40587025.0,0.182,0.209,0.195,0.003,0.421,1.446,1.243,0.161,0.0,70.0,14.387,5.106,102.229,143.626,122.271,5.815,0.0,529.034,44.017,44.758,0.0,0.0,0.0,0.333,0.031,5.09,645.68,21.467,61.446,1.0,0.047,22.608,10.282,0.025,0.0,0.0,0.195,0.032,783.413,0.0,0.56,0.0,85.0,8.491,9.361,15.0,100.0,66.905,8.714,0.0,50.0,18.708,5.243,0.0,36.343,1.474,2.14,0.782,1.366,29.414,3.611,2.927,0.0,28.329,7.531,-11.951,0.0,2.864,0.108,0.152,2.275,15.208,10.056,1.556,0.037,0.012,0.0
SJA9900000,2016,TN,1.628,0.182,0.17,0.178,0.19,807141375.0,0.173,0.215,0.194,0.005,0.376,1.506,0.967,0.323,0.0,70.0,24.367,22.465,1.324,167.584,57.153,10.524,0.0,695.874,19.852,26.969,0.008,0.008,0.01,0.604,0.046,3.67,645.68,41.811,54.673,0.713,0.031,15.2,6.509,0.047,0.005,0.001,0.016,0.003,908.574,0.574,0.606,0.0,85.0,4.713,11.814,15.0,100.0,57.259,27.038,0.0,50.0,18.374,11.655,0.0,57.254,1.133,2.48,4.345,0.907,34.228,10.227,9.76,0.0,28.887,6.092,-24.563,0.0,6.114,0.1,0.191,1.725,15.356,9.827,1.375,0.026,0.008,0.087
SJA9900000,2017,TN,1.302,0.182,0.17,0.178,0.19,807141375.0,0.173,0.215,0.194,0.005,0.376,1.506,0.967,0.323,0.0,70.0,24.367,22.465,1.324,167.584,57.153,10.524,0.0,695.874,19.852,26.969,0.01,0.01,0.013,0.604,0.046,3.67,645.68,41.811,54.673,0.713,0.031,15.65,6.735,0.047,0.005,0.001,0.016,0.003,797.762,0.574,0.606,0.0,85.0,4.713,11.814,15.0,100.0,57.259,27.038,0.0,50.0,18.374,11.655,0.0,57.254,1.133,2.48,2.294,0.907,34.228,10.227,9.76,0.0,26.692,5.998,-21.141,0.0,6.114,0.1,0.191,1.725,15.356,9.827,1.375,0.026,0.008,0.087
SJA9900000,2018,TN,1.12,0.182,0.17,0.178,0.19,807141375.0,0.173,0.215,0.194,0.005,0.376,1.506,0.967,0.323,0.0,70.0,24.367,22.465,1.324,167.584,57.153,10.524,0.0,695.874,19.852,26.969,0.01,0.008,0.009,0.604,0.046,3.67,645.68,41.811,54.673,0.713,0.031,16.378,6.94,0.047,0.005,0.001,0.016,0.003,571.58,0.574,0.606,0.0,85.0,4.713,11.814,15.0,100.0,57.259,27.038,0.0,50.0,18.374,11.655,0.0,57.254,1.133,2.48,4.105,0.907,34.228,10.227,9.76,0.0,30.047,6.894,-24.943,0.0,6.114,0.1,0.191,1.725,15.356,9.827,1.375,0.026,0.008,0.087
SJA9900000,2019,TN,1.291,0.182,0.17,0.178,0.19,807141375.0,0.173,0.215,0.194,0.005,0.376,1.506,0.967,0.323,0.0,70.0,24.367,22.465,1.324,167.584,57.153,10.524,0.0,695.874,19.852,26.969,0.006,0.004,0.004,0.604,0.046,3.67,645.68,41.811,54.673,0.713,0.031,14.376,6.124,0.047,0.005,0.001,0.016,0.003,729.998,0.574,0.606,0.0,85.0,4.713,11.814,15.0,100.0,57.259,27.038,0.0,50.0,18.374,11.655,0.0,57.254,1.133,2.48,8.191,0.907,34.228,10.227,9.76,0.0,29.432,6.957,-18.23,0.0,6.114,0.1,0.191,1.725,15.356,9.827,1.375,0.026,0.008,0.087
SJA9900000,2020,TN,1.36,0.182,0.17,0.178,0.19,807141375.0,0.173,0.215,0.194,0.005,0.376,1.506,0.967,0.323,0.0,70.0,24.367,22.465,1.324,167.584,57.153,10.524,0.0,695.874,19.852,26.969,0.003,0.003,0.003,0.604,0.046,3.67,645.68,41.811,54.673,0.713,0.031,13.898,5.816,0.047,0.005,0.001,0.016,0.003,732.563,0.574,0.606,0.0,85.0,4.713,11.814,15.0,100.0,57.259,27.038,0.0,50.0,18.374,11.655,0.0,57.254,1.133,2.48,0.746,0.907,34.228,10.227,9.76,0.0,28.948,7.884,-13.804,0.0,6.114,0.1,0.191,1.725,15.356,9.827,1.375,0.026,0.008,0.087
SJA9948000,2020,TN,2.03,0.162,0.16,0.189,0.184,66916450.0,0.175,0.207,0.194,0.005,0.404,1.472,0.849,0.393,0.0,70.0,34.66,29.267,51.359,96.416,71.961,6.02,0.0,360.08,25.901,32.932,0.004,0.004,0.006,0.632,0.025,4.29,645.68,54.43,58.808,0.998,0.01,27.345,12.808,0.032,0.008,0.0,0.002,0.0,847.17,0.573,0.751,0.0,85.0,2.451,9.66,15.0,100.0,52.478,33.977,0.0,30.0,12.862,6.971,0.0,33.222,1.373,1.895,0.573,1.161,31.172,14.757,11.606,0.001,27.984,7.757,-12.418,0.0,2.551,0.111,0.136,2.179,14.729,9.564,1.579,0.006,0.005,0.138
SJA9977000,2016,TN,1.009,0.186,0.191,0.264,0.263,750626075.0,0.148,0.215,0.19,0.006,0.371,1.499,1.158,0.28,0.0,70.0,16.115,18.799,31.659,142.113,127.571,53.625,0.0,1159.005,40.458,56.94,0.007,0.005,0.006,0.397,0.057,3.67,645.68,60.917,54.814,0.185,0.015,10.359,4.378,0.019,0.116,0.013,0.194,0.022,863.596,0.447,0.656,0.0,85.0,2.602,10.42,15.0,100.0,72.41,24.768,0.0,50.0,11.475,8.41,0.0,88.936,3.748,4.197,3.174,0.96,34.821,5.968,7.459,0.001,29.817,6.358,-25.003,0.0,371.568,0.26,0.339,-2.746,16.242,8.413,2.159,0.015,0.007,0.026
SJA9977000,2017,TN,1.0,0.186,0.191,0.264,0.263,750626075.0,0.148,0.215,0.19,0.006,0.371,1.499,1.158,0.28,0.0,70.0,16.115,18.799,31.659,142.113,127.571,53.625,0.0,1159.005,40.458,56.94,0.01,0.006,0.008,0.397,0.057,3.67,645.68,60.917,54.814,0.185,0.015,10.61,4.569,0.019,0.116,0.013,0.194,0.022,869.51,0.447,0.656,0.0,85.0,2.602,10.42,15.0,100.0,72.41,24.768,0.0,50.0,11.475,8.41,0.0,88.936,3.748,4.197,2.342,0.96,34.821,5.968,7.459,0.001,28.011,6.072,-21.226,0.0,371.568,0.26,0.339,-2.746,16.242,8.413,2.159,0.015,0.007,0.026
SJA9977000,2018,TN,0.892,0.186,0.191,0.264,0.263,750626075.0,0.148,0.215,0.19,0.006,0.371,1.499,1.158,0.28,0.0,70.0,16.115,18.799,31.659,142.113,127.571,53.625,0.0,1159.005,40.458,56.94,0.007,0.006,0.008,0.397,0.057,3.67,645.68,60.917,54.814,0.185,0.015,9.849,4.078,0.019,0.116,0.013,0.194,0.022,592.962,0.447,0.656,0.0,85.0,2.602,10.42,15.0,100.0,72.41,24.768,0.0,50.0,11.475,8.41,0.0,88.936,3.748,4.197,4.428,0.96,34.821,5.968,7.459,0.001,29.675,7.021,-22.883,0.0,371.568,0.26,0.339,-2.746,16.242,8.413,2.159,0.015,0.007,0.026
SJA9977000,2019,TN,0.784,0.186,0.191,0.264,0.263,750626075.0,0.148,0.215,0.19,0.006,0.371,1.499,1.158,0.28,0.0,70.0,16.115,18.799,31.659,142.113,127.571,53.625,0.0,1159.005,40.458,56.94,0.008,0.006,0.007,0.397,0.057,3.67,645.68,60.917,54.814,0.185,0.015,9.658,3.99,0.019,0.116,0.013,0.194,0.022,771.025,0.447,0.656,0.0,85.0,2.602,10.42,15.0,100.0,72.41,24.768,0.0,50.0,11.475,8.41,0.0,88.936,3.748,4.197,7.244,0.96,34.821,5.968,7.459,0.001,29.055,7.286,-17.055,0.0,371.568,0.26,0.339,-2.746,16.242,8.413,2.159,0.015,0.007,0.026
SJA9977000,2020,TN,0.823,0.186,0.191,0.264,0.263,750626075.0,0.148,0.215,0.19,0.006,0.371,1.499,1.158,0.28,0.0,70.0,16.115,18.799,31.659,142.113,127.571,53.625,0.0,1159.005,40.458,56.94,0.007,0.006,0.007,0.397,0.057,3.67,645.68,60.917,54.814,0.185,0.015,8.22,3.29,0.019,0.116,0.013,0.194,0.022,744.598,0.447,0.656,0.0,85.0,2.602,10.42,15.0,100.0,72.41,24.768,0.0,50.0,11.475,8.41,0.0,88.936,3.748,4.197,0.971,0.96,34.821,5.968,7.459,0.001,29.506,8.078,-9.968,0.0,371.568,0.26,0.339,-2.746,16.242,8.413,2.159,0.015,0.007,0.026
SJB1789000,2017,TN,0.612,0.429,0.04,0.429,0.39,2798600.0,0.175,0.202,0.187,0.005,0.452,1.473,1.165,0.285,5.0,70.0,16.672,20.826,66.923,111.017,92.345,9.915,0.0,645.461,84.237,80.342,0.0,0.0,0.0,0.337,0.069,7.24,133.21,46.989,37.294,0.0,0.139,22.648,10.345,0.043,0.0,0.0,0.762,0.123,862.627,0.0,0.86,0.0,85.0,3.592,9.364,15.0,90.0,73.646,23.378,3.0,30.0,9.683,3.761,0.003,43.507,4.522,5.573,1.467,1.154,26.783,5.97,7.6,0.001,28.083,6.108,-17.21,0.002,3.438,0.311,0.384,2.372,14.706,8.402,2.008,0.06,0.005,0.057
SJB1790000,2017,TN,0.888,0.509,0.406,0.523,0.519,64149425.0,0.159,0.204,0.188,0.006,0.397,1.492,1.185,0.316,0.0,70.0,18.924,19.482,47.736,127.077,79.767,16.237,0.0,698.062,47.848,53.95,0.01,0.005,0.007,0.278,0.069,3.67,645.68,31.936,33.77,0.0,0.072,16.051,6.945,0.027,0.021,0.0,0.079,0.005,867.321,0.264,0.424,0.0,85.0,3.799,5.406,15.0,100.0,66.806,23.579,0.0,50.0,14.27,8.322,0.0,37.66,2.218,2.607,1.743,1.011,31.84,6.121,8.537,0.001,28.377,6.182,-18.704,0.0,2.914,0.163,0.177,2.418,15.133,9.191,1.85,0.044,0.045,0.027
SJB1791000,2017,TN,1.412,0.45,0.403,0.486,0.515,16849950.0,0.167,0.203,0.188,0.005,0.421,1.492,1.185,0.311,0.0,70.0,17.939,19.336,84.856,127.077,100.153,7.119,0.0,496.234,58.047,55.721,0.007,0.004,0.003,0.32,0.126,3.67,645.68,34.804,34.983,0.0,0.037,15.206,6.548,0.033,0.009,0.0,0.136,0.013,866.039,0.366,0.391,0.0,85.0,3.306,4.854,15.0,100.0,68.856,23.702,0.0,50.0,13.206,7.896,0.0,34.56,3.482,3.735,1.809,1.011,29.499,5.98,8.087,0.001,28.129,6.145,-18.704,0.0,2.632,0.239,0.243,2.738,14.996,8.543,2.224,0.028,0.009,0.033
SJB1793000,2017,TN,2.102,0.291,0.245,0.267,0.25,38476375.0,0.187,0.206,0.196,0.003,0.374,1.447,0.947,0.323,0.0,70.0,28.913,22.607,47.51,70.475,58.889,4.532,0.0,419.799,20.941,28.687,0.014,0.006,0.009,0.623,0.015,5.09,645.68,10.63,9.959,1.0,0.0,32.332,15.41,0.008,0.0,0.0,0.003,0.0,847.332,0.474,0.699,0.0,85.0,1.779,4.992,15.0,100.0,48.237,20.573,0.0,50.0,22.85,7.279,0.0,18.073,0.707,0.846,1.683,1.353,34.473,10.754,10.011,0.0,27.46,6.11,-18.201,0.001,1.453,0.07,0.085,3.333,14.156,10.041,1.068,0.006,0.001,0.055
SJB1797000,2016,TN,2.95,0.415,0.402,0.452,0.475,25280525.0,0.177,0.207,0.195,0.004,0.407,1.48,1.155,0.337,0.0,70.0,20.985,21.306,55.336,105.425,77.177,12.792,0.0,514.684,45.662,51.524,0.009,0.013,0.011,0.486,0.048,5.09,645.68,37.459,90.479,0.0,0.266,22.746,10.345,0.01,0.029,0.0,0.062,0.0,807.501,0.474,0.389,0.0,85.0,6.211,13.685,15.0,100.0,64.255,23.884,0.0,30.0,14.76,6.659,0.0,30.409,1.55,1.933,3.408,1.096,30.779,6.939,9.278,0.0,28.48,6.249,-27.902,0.0,2.264,0.12,0.146,2.619,15.041,9.834,1.528,0.019,0.004,0.019
SJB1800000,2016,TN,0.835,0.295,0.148,0.3,0.284,37055375.0,0.167,0.213,0.193,0.006,0.379,1.488,1.137,0.321,0.0,70.0,19.97,21.548,77.619,160.392,123.101,18.598,0.0,653.996,58.68,57.886,0.006,0.009,0.011,0.448,0.125,4.29,645.68,32.34,32.529,0.0,0.058,16.355,6.993,0.026,0.265,0.053,0.311,0.14,875.304,0.434,0.695,0.0,85.0,3.882,12.354,15.0,100.0,64.94,25.081,0.0,50.0,15.089,9.519,0.0,45.655,4.47,3.899,3.239,1.036,33.877,6.953,8.866,0.001,29.25,6.281,-26.882,0.0,4.07,0.306,0.253,2.214,14.906,7.72,1.987,0.024,0.039,0.042
SJB1801000,2016,TN,0.722,0.348,0.231,0.347,0.327,9772100.0,0.167,0.203,0.192,0.006,0.421,1.484,1.127,0.31,5.0,70.0,20.34,21.22,89.477,155.09,124.821,14.829,0.0,436.548,64.903,58.598,0.0,0.009,0.005,0.373,0.127,4.29,133.21,27.407,25.643,0.0,0.152,14.846,6.274,0.022,0.213,0.19,0.296,0.252,875.747,0.49,0.709,0.0,85.0,6.353,18.613,15.0,90.0,62.846,24.1,5.0,50.0,16.814,9.648,0.0,45.655,5.141,4.644,3.154,1.069,29.437,6.965,8.673,0.001,29.25,6.302,-26.324,0.0,4.07,0.345,0.304,2.222,14.906,7.579,2.124,0.034,0.051,0.045
SJB1802000,2016,TN,2.375,0.524,0.426,0.595,0.617,27956300.0,0.0,0.205,0.187,0.007,0.409,1.494,1.241,0.291,5.0,70.0,15.898,17.894,70.871,142.453,105.684,14.347,0.0,625.428,65.207,67.689,0.0,0.002,0.0,0.261,0.092,3.67,133.21,35.003,25.954,0.0,0.022,14.846,6.274,0.014,0.198,0.014,0.186,0.044,875.827,0.35,0.411,0.0,85.0,3.728,4.945,15.0,90.0,71.5,21.538,3.0,50.0,12.603,7.994,0.0,30.95,2.951,2.683,3.148,0.991,30.67,4.916,7.301,0.001,29.393,6.303,-26.324,0.0,2.338,0.205,0.175,2.64,15.157,8.647,1.898,0.048,0.042,0.019
SJB1803000,2016,TN,1.182,0.271,0.233,0.314,0.342,49953025.0,0.163,0.205,0.187,0.006,0.419,1.499,1.024,0.404,5.0,70.0,22.36,22.606,32.376,90.448,53.046,9.29,0.0,390.528,28.764,36.165,0.008,0.006,0.007,0.48,0.026,3.67,133.21,48.428,49.608,0.0,0.222,27.705,13.019,0.016,0.021,0.0,0.071,0.005,837.341,0.477,0.871,0.0,85.0,1.998,3.806,15.0,90.0,64.795,28.947,3.0,50.0,12.845,7.791,0.0,32.734,1.385,1.856,2.623,0.957,29.665,10.52,11.315,0.001,29.943,6.704,-24.413,0.001,2.356,0.114,0.128,2.384,14.165,9.429,1.375,0.018,0.002,0.188
SJB2189000,2018,TN,0.958,0.025,0.015,0.014,0.006,12399375.0,0.175,0.192,0.185,0.004,0.423,1.476,1.076,0.178,5.0,70.0,8.694,5.485,0.394,18.897,8.64,4.254,0.0,137.733,12.053,11.265,0.008,0.025,0.012,0.928,0.022,9.04,133.21,88.709,45.851,1.0,0.025,22.962,8.4,0.005,0.0,0.0,0.0,0.0,575.725,0.777,0.975,0.0,85.0,3.973,13.08,15.0,90.0,84.068,10.837,3.0,30.0,7.238,6.486,0.001,11.546,0.703,0.617,1.591,1.128,29.263,5.8,2.988,0.0,29.611,8.113,-14.969,0.001,0.93,0.072,0.053,4.53,12.631,9.389,0.772,0.01,0.0,0.01
SJB2190000,2018,TN,0.698,0.008,0.027,0.015,0.018,12693150.0,0.166,0.189,0.177,0.006,0.421,1.473,1.058,0.273,5.0,70.0,11.524,18.515,2.826,25.434,11.356,4.325,0.0,250.918,14.435,15.268,0.0,0.002,0.0,0.893,0.041,3.67,133.21,117.303,38.778,1.0,0.0,22.962,8.4,0.004,0.0,0.0,0.0,0.0,631.916,0.99,0.928,0.0,85.0,14.677,28.477,15.0,90.0,82.244,22.338,3.0,50.0,6.232,4.831,0.0,22.156,0.975,1.02,1.431,1.152,29.491,7.303,7.132,0.0,28.241,8.099,-13.791,0.001,1.515,0.091,0.079,3.253,13.451,9.273,1.056,0.018,0.001,0.035
SJB2195000,2018,TN,1.825,0.0,0.0,0.0,0.0,8575725.0,0.165,0.194,0.179,0.004,0.419,1.442,0.797,0.376,5.0,70.0,34.552,30.323,5.153,17.129,9.384,2.71,0.0,122.854,11.63,10.594,0.0,0.0,0.0,0.876,0.0,5.09,133.21,71.528,62.516,0.788,0.0,22.962,8.4,0.0,0.0,0.0,0.0,0.0,635.359,0.0,0.774,0.0,85.0,9.135,26.326,15.0,90.0,54.257,36.3,5.0,25.0,11.191,6.709,0.001,11.9,0.96,0.898,1.444,1.396,29.604,16.038,11.487,0.001,28.241,8.101,-13.791,0.001,0.894,0.093,0.068,4.175,12.867,9.068,0.989,0.0,0.022,0.102
SJB2196000,2018,TN,1.788,0.0,0.0,0.0,0.0,14488450.0,0.165,0.194,0.181,0.004,0.419,1.442,0.875,0.383,0.0,70.0,28.672,29.38,1.188,17.129,7.948,2.904,0.0,125.583,11.695,10.519,0.002,0.012,0.017,0.897,0.001,5.09,645.68,83.446,64.668,0.689,0.0,22.962,8.4,0.006,0.0,0.0,0.0,0.0,635.572,0.0,0.834,0.0,85.0,7.046,23.436,15.0,100.0,60.994,35.414,0.0,50.0,10.334,7.297,0.001,24.496,1.095,1.152,1.445,1.396,29.604,13.804,11.511,0.0,28.241,8.101,-13.791,0.0,1.869,0.104,0.086,2.778,12.867,8.934,1.049,0.006,0.014,0.076
SJB2200000,2018,TN,0.738,0.0,0.0,0.0,0.0,3386425.0,0.176,0.197,0.182,0.004,0.419,1.438,0.951,0.354,5.0,70.0,22.416,28.209,9.384,47.103,13.74,3.584,0.0,281.358,16.741,23.658,0.0,0.007,0.0,0.958,0.01,9.2,133.21,95.876,51.985,1.0,0.0,22.962,8.4,0.0,0.0,0.0,0.0,0.0,,0.0,0.963,0.0,60.0,2.343,11.227,15.0,90.0,70.508,32.893,3.0,15.0,7.075,4.768,0.003,38.618,1.563,2.035,,1.427,29.612,11.079,10.414,0.001,,,,0.002,3.002,0.135,0.139,2.412,12.921,8.716,1.227,0.003,0.0,0.029
SJB2201000,2018,TN,1.212,0.045,0.125,0.052,0.089,8212750.0,0.174,0.197,0.181,0.004,0.407,1.461,1.038,0.321,5.0,70.0,17.017,24.738,3.76,47.103,12.165,3.224,0.0,281.358,14.417,18.167,0.0,0.012,0.009,0.908,0.01,7.24,133.21,107.408,46.616,1.0,0.0,22.962,8.4,0.007,0.0,0.0,0.0,0.0,,0.0,0.835,0.0,60.0,1.027,7.355,15.0,90.0,76.516,28.775,3.0,20.0,6.467,4.135,0.003,38.618,1.263,1.516,,1.245,30.775,8.684,9.324,0.001,,,,0.002,3.002,0.113,0.107,2.412,13.097,8.895,1.097,0.005,0.001,0.024
SJB2204000,2018,TN,1.232,0.0,0.0,0.0,0.0,7884750.0,0.154,0.181,0.171,0.004,0.421,1.494,1.001,0.375,5.0,70.0,20.776,25.411,4.85,22.488,12.157,3.809,0.0,123.704,12.057,10.754,0.049,0.038,0.056,0.931,0.0,5.09,133.21,96.649,55.17,1.0,0.0,22.962,8.4,0.011,0.0,0.0,0.0,0.0,639.631,0.0,0.946,0.0,85.0,1.613,11.599,15.0,90.0,70.536,31.666,3.0,25.0,8.688,6.715,0.001,14.083,1.121,1.032,1.46,0.99,29.445,10.428,10.831,0.0,28.241,8.103,-13.791,0.002,1.148,0.105,0.079,3.75,12.57,8.908,1.01,0.001,0.0,0.057
SJB2900000,2018,TN,0.92,0.017,0.0,0.017,0.003,16211200.0,0.183,0.203,0.194,0.006,0.42,1.424,0.669,0.352,0.0,70.0,44.187,26.152,29.578,48.552,35.61,3.132,0.0,262.505,17.817,23.512,0.0,0.007,0.005,0.515,0.013,5.09,645.68,42.534,88.12,1.0,0.0,16.581,6.315,0.032,0.0,0.0,0.0,0.0,569.485,0.668,0.904,0.0,85.0,1.544,7.35,15.0,100.0,39.979,31.161,0.0,30.0,15.834,7.571,0.001,33.626,0.895,1.533,1.966,1.539,29.566,20.483,11.002,0.0,29.57,7.479,-20.949,0.001,2.644,0.08,0.105,2.391,13.589,9.583,1.159,0.005,0.002,0.417
SJB2901000,2018,TN,0.975,0.016,0.0,0.015,0.003,17853150.0,0.183,0.203,0.194,0.006,0.42,1.424,0.709,0.362,0.0,70.0,40.518,27.511,29.578,54.077,36.045,3.718,0.0,262.505,18.314,23.589,0.0,0.009,0.013,0.533,0.012,5.09,645.68,65.586,135.641,1.0,0.0,16.581,6.315,0.05,0.0,0.0,0.0,0.0,570.767,0.668,0.906,0.0,85.0,2.589,8.555,15.0,100.0,44.731,33.338,0.0,30.0,14.751,8.049,0.001,34.501,1.087,2.049,1.962,1.539,29.566,19.087,11.387,0.0,29.57,7.487,-20.949,0.001,2.645,0.094,0.145,2.27,13.589,9.474,1.276,0.007,0.003,0.379
SJB2902000,2018,TN,0.732,0.008,0.0,0.012,0.002,33853475.0,0.178,0.206,0.195,0.007,0.419,1.447,0.688,0.357,0.0,70.0,40.757,25.688,27.611,54.077,34.955,3.457,0.0,279.804,16.058,21.287,0.0,0.007,0.01,0.48,0.01,5.09,645.68,53.883,106.854,1.0,0.0,16.581,6.315,0.032,0.023,0.0,0.001,0.0,567.456,0.824,0.853,0.0,85.0,1.409,6.38,15.0,100.0,43.094,31.978,0.0,30.0,16.149,8.422,0.0,34.501,0.951,1.77,1.978,1.36,29.647,19.815,11.237,0.0,29.848,7.516,-21.485,0.001,2.645,0.085,0.124,2.27,13.589,9.476,1.166,0.008,0.007,0.455
SJB2951000,2017,TN,2.0,0.012,0.016,0.013,0.014,29728700.0,0.179,0.198,0.19,0.002,0.407,1.463,0.956,0.32,5.0,70.0,28.817,24.144,38.979,66.289,49.957,5.849,0.0,276.508,14.116,16.447,0.036,0.021,0.032,0.8,0.023,5.09,133.21,31.204,46.971,0.031,0.0,22.525,9.946,0.026,0.0,0.0,0.0,0.0,882.898,0.757,0.901,0.0,85.0,0.341,3.482,15.0,90.0,53.93,26.411,5.0,30.0,17.253,6.429,0.0,24.151,0.869,0.995,1.234,1.227,30.864,10.476,9.842,0.001,26.911,6.236,-15.326,0.001,1.6,0.087,0.084,2.933,13.654,9.331,0.928,0.032,0.005,0.102
SJB2952000,2017,TN,4.65,0.017,0.057,0.017,0.021,4168925.0,0.182,0.194,0.19,0.002,0.421,1.407,0.873,0.349,5.0,70.0,38.418,27.422,43.663,59.023,50.988,4.322,0.0,210.63,15.749,18.164,0.0,0.014,0.011,0.682,0.034,5.09,133.21,35.879,51.262,0.0,0.0,22.525,9.946,0.043,0.0,0.0,0.0,0.0,882.952,0.0,0.837,0.0,15.0,0.069,1.013,15.0,90.0,45.77,30.464,5.0,25.0,15.812,6.487,0.002,13.735,0.922,0.944,1.23,1.687,29.436,12.957,10.43,0.001,26.862,6.238,-15.233,0.002,1.094,0.089,0.079,4.362,12.555,9.332,0.908,0.136,0.002,0.087
SJB2955000,2016,TN,1.015,0.387,0.217,0.317,0.267,28517525.0,0.173,0.209,0.194,0.005,0.408,1.48,1.028,0.434,5.0,70.0,30.542,28.381,82.049,130.445,91.288,7.2,0.0,1014.879,59.783,96.365,0.0,0.008,0.005,0.366,0.051,5.09,133.21,25.952,19.599,1.0,1.104,23.033,10.887,0.014,0.007,0.0,0.014,0.0,852.56,0.598,0.918,0.0,85.0,6.633,8.376,15.0,90.0,56.461,31.199,5.0,50.0,12.997,6.635,0.0,37.324,1.161,1.438,3.679,1.096,30.724,10.964,11.846,0.0,28.993,6.169,-24.469,0.0,3.414,0.091,0.117,2.305,15.426,10.462,1.722,0.029,0.137,0.015
SJB2956000,2016,TN,1.078,0.372,0.018,0.358,0.304,10121300.0,0.172,0.203,0.188,0.005,0.42,1.488,1.219,0.223,5.0,70.0,14.326,14.814,50.362,115.367,90.227,13.475,0.0,645.461,70.63,71.712,0.0,0.001,0.0,0.268,0.084,4.29,133.21,33.699,26.181,0.0,0.039,22.746,10.345,0.05,0.56,0.021,0.534,0.137,850.758,0.275,0.763,0.0,85.0,4.5,6.208,15.0,90.0,73.5,17.482,3.0,30.0,12.174,5.37,0.0,44.033,4.293,5.516,3.496,1.036,29.52,4.498,5.59,0.001,28.147,6.148,-27.54,0.0,3.819,0.299,0.382,2.227,15.135,8.547,2.147,0.165,0.03,0.031
SJB2957000,2016,TN,1.685,0.526,0.245,0.526,0.467,21954375.0,0.17,0.207,0.187,0.005,0.419,1.488,1.248,0.208,0.0,70.0,13.938,12.606,47.105,115.367,86.038,13.283,0.0,811.66,75.461,83.313,0.001,0.0,0.0,0.223,0.073,4.29,645.68,30.042,26.965,0.0,0.058,22.746,10.345,0.038,0.154,0.004,0.31,0.066,850.866,0.333,0.64,0.0,85.0,5.527,5.418,15.0,100.0,72.576,15.499,0.0,50.0,13.485,5.889,0.0,44.033,3.151,4.32,3.488,1.036,29.622,3.992,5.092,0.001,28.213,6.152,-27.54,0.0,3.819,0.221,0.299,2.227,15.565,9.099,1.977,0.105,0.017,0.018
SJB2962000,2016,TN,3.375,0.531,0.287,0.489,0.435,61123250.0,0.168,0.205,0.188,0.006,0.402,1.496,1.154,0.337,0.0,70.0,21.929,20.673,57.655,131.492,82.219,12.676,0.0,793.732,49.03,63.766,0.001,0.005,0.003,0.345,0.067,4.29,645.68,21.993,29.761,0.0,0.363,12.555,5.876,0.022,0.032,0.001,0.076,0.004,839.348,0.326,0.502,0.0,85.0,4.849,8.056,15.0,100.0,61.393,22.714,0.0,50.0,16.678,6.759,0.0,34.772,1.921,1.835,3.212,0.981,31.376,6.845,9.029,0.0,29.124,6.332,-26.411,0.001,2.723,0.146,0.128,2.238,15.41,9.085,1.423,0.032,0.002,0.003
